epoch,seg_loss,val_f1_score,val_loss
0,0.017591074109077454,0.0,0.01667243055999279
1,0.013543406501412392,0.0,0.01408432424068451
2,0.012292535044252872,0.0,0.012748469598591328
3,0.011285986751317978,0.0,0.012018004432320595
4,0.011090617626905441,0.6197308301925659,0.011537429876625538
5,0.010772820562124252,0.6911957263946533,0.011434735730290413
6,0.010350175201892853,0.7223316431045532,0.01138673909008503
7,0.009928599931299686,0.7484768033027649,0.011088548228144646
8,0.009501798078417778,0.7709214091300964,0.010648670606315136
9,0.009047728031873703,0.7844962477684021,0.010309790261089802
10,0.008430125191807747,0.7958390116691589,0.009892287664115429
11,0.007885660976171494,0.8083971738815308,0.00933752954006195
12,0.00734951626509428,0.8135626316070557,0.009019969031214714
13,0.007225594017654657,0.8190038800239563,0.008646088652312756
14,0.006994916126132011,0.8211779594421387,0.008415088057518005
15,0.006696299649775028,0.8247207403182983,0.008130239322781563
16,0.0065007200464606285,0.8303601145744324,0.00783003494143486
17,0.006437627598643303,0.832939624786377,0.007631700485944748
18,0.005911659449338913,0.836368978023529,0.007308740168809891
19,0.005714787170290947,0.8394477963447571,0.0071684494614601135
20,0.005526894703507423,0.8387259840965271,0.007118255831301212
21,0.005468377843499184,0.8388267755508423,0.007103356532752514
22,0.005192062817513943,0.8376719355583191,0.007042994257062674
23,0.005136352498084307,0.8353170156478882,0.007076681591570377
24,0.005132252350449562,0.8350667357444763,0.00714521249756217
25,0.005020546726882458,0.835016131401062,0.0071163722313940525
26,0.00503191351890564,0.8341084122657776,0.007139354944229126
27,0.004974915646016598,0.8360121250152588,0.007094013039022684
28,0.0046858759596943855,0.8388392925262451,0.007002809084951878
29,0.0047684842720627785,0.8346959352493286,0.007081449031829834
30,0.004528472200036049,0.840107798576355,0.0070464713498950005
31,0.0045366957783699036,0.8359546661376953,0.0070856548845767975
32,0.004534990526735783,0.835227906703949,0.007138199172914028
33,0.004379691556096077,0.8358352780342102,0.007179087959229946
34,0.004227844998240471,0.837273120880127,0.007150918245315552
35,0.004068718291819096,0.8388246297836304,0.0070879110135138035
36,0.0040999287739396095,0.838813304901123,0.007083548698574305
37,0.004136265255510807,0.8382611870765686,0.007152978330850601
38,0.00412584887817502,0.8378710150718689,0.007164704613387585
39,0.0040682340040802956,0.8394069671630859,0.007084494922310114
40,0.003909045830368996,0.8408949971199036,0.0070471749641001225
41,0.003896642243489623,0.8451724052429199,0.00704289972782135
42,0.003901447169482708,0.8452551960945129,0.007035581860691309
43,0.003919241018593311,0.8468704223632812,0.006976455450057983
44,0.0037660482339560986,0.8467811942100525,0.007012808229774237
45,0.003790820948779583,0.8466818928718567,0.007024415768682957
46,0.00383562664501369,0.8473280072212219,0.00700026098638773
47,0.0037892512045800686,0.8474630117416382,0.006972414907068014
48,0.003911484964191914,0.8477699756622314,0.007004529237747192
49,0.0038130683824419975,0.8461523652076721,0.007057365961372852
