epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.03507775440812111,0.0,0.9094029068946838,0.004204313270747662
1,0.030690442770719528,0.0,0.9221810698509216,0.003930385690182447
2,0.03039245493710041,0.0,0.9392468929290771,0.0030566900968551636
3,0.026033328846096992,0.0,0.9493883848190308,0.0024862969294190407
4,0.02548294886946678,0.0,0.924549400806427,0.0038277008570730686
5,0.021030191332101822,0.0,0.9495829343795776,0.002541684079915285
6,0.020347658544778824,0.0,0.9493382573127747,0.0025113278534263372
7,0.02077159658074379,0.0,0.9513830542564392,0.0024071000516414642
8,0.02256777137517929,0.0,0.9484024047851562,0.0027485727332532406
9,0.02053195610642433,0.0,0.946864128112793,0.0025120372883975506
10,0.020270949229598045,0.0,0.9567812085151672,0.002272872719913721
11,0.019534830003976822,0.0,0.9516730904579163,0.0024110812228173018
12,0.01909705623984337,0.0,0.9546087384223938,0.0024671554565429688
13,0.01872711069881916,0.0,0.9517999887466431,0.0026404275558888912
14,0.018405649811029434,0.0,0.9549520015716553,0.0024459289852529764
15,0.017887018620967865,0.0,0.953032374382019,0.002450283383950591
16,0.01868525706231594,0.0,0.9554181694984436,0.0024698690976947546
17,0.017625655978918076,0.0,0.9568708539009094,0.0023981875274330378
18,0.017263097688555717,0.0,0.9524781107902527,0.002578878775238991
19,0.01731288991868496,0.0,0.9542073607444763,0.0025059408508241177
20,0.017533764243125916,0.0,0.9531810283660889,0.0024658285547047853
21,0.01701614260673523,0.0,0.9517359137535095,0.0029147169552743435
22,0.017225559800863266,0.0,0.9554075002670288,0.0025390570517629385
23,0.01731868088245392,0.0,0.9527686238288879,0.002738079521805048
24,0.016445424407720566,0.0,0.9557728171348572,0.002536489861086011
25,0.01649559661746025,0.0,0.9539174437522888,0.0026800711639225483
26,0.016857683658599854,0.0,0.9477444887161255,0.002858653897419572
27,0.01632065139710903,0.0,0.9560883045196533,0.002438421593979001
