epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.023113979026675224,0.0,0.8779597282409668,0.005444707814604044
1,0.02012457512319088,0.0,0.913996160030365,0.004178117029368877
2,0.017876341938972473,0.0,0.9179009199142456,0.004054866265505552
3,0.016622325405478477,0.0,0.9304569959640503,0.0032104426063597202
4,0.016317099332809448,0.0,0.9438550472259521,0.0029646719340234995
5,0.015538960695266724,0.0,0.9471916556358337,0.00264574377797544
6,0.01566941849887371,0.0,0.9465804696083069,0.002769725862890482
7,0.015942338854074478,0.0,0.9499297142028809,0.0025947343092411757
8,0.015104349702596664,0.0,0.9502713084220886,0.002632265677675605
9,0.015200698748230934,0.0,0.9473029375076294,0.0028653587214648724
10,0.015262918546795845,0.0,0.9490363001823425,0.0028263963758945465
11,0.01473783329129219,0.0,0.9475667476654053,0.002919061342254281
12,0.014814489521086216,0.0,0.9496317505836487,0.002936082426458597
13,0.014542755670845509,0.0,0.9502840638160706,0.0027191261760890484
14,0.013989712111651897,0.0,0.9491064548492432,0.002829925389960408
15,0.015751825645565987,0.0,0.937566339969635,0.003017010632902384
16,0.013751333579421043,0.0,0.9480946660041809,0.00321286846883595
17,0.01508623268455267,0.0,0.941713809967041,0.0032735951244831085
18,0.014161951839923859,0.0,0.9424704313278198,0.003256082534790039
19,0.01375730149447918,0.0,0.9532889127731323,0.0028662127442657948
20,0.013493775390088558,0.0,0.9501251578330994,0.0032399867195636034
21,0.013379016891121864,0.0,0.9504791498184204,0.002878161845728755
22,0.013945862650871277,0.0,0.9487111568450928,0.0031370106153190136
23,0.014211873523890972,0.0,0.9470201134681702,0.0030692669097334146
24,0.013444820418953896,0.0,0.9516609907150269,0.0026527834124863148
25,0.013150747865438461,0.0,0.9543612003326416,0.002837640233337879
26,0.012954152189195156,0.0,0.952978789806366,0.0028540659695863724
27,0.013358453288674355,0.0,0.950664758682251,0.003199073951691389
28,0.013087781146168709,0.0,0.9518318176269531,0.0032196626998484135
29,0.013181233778595924,0.0,0.951244056224823,0.0031695913057774305
30,0.01326288003474474,0.0,0.9491946697235107,0.002976692048832774
31,0.013237466104328632,0.0,0.9468197226524353,0.0035308562219142914
32,0.012848831713199615,0.0,0.951717734336853,0.003211733652278781
33,0.013709135353565216,0.0,0.9528983235359192,0.0025197002105414867
34,0.012897185981273651,0.0,0.9535008668899536,0.0030897832475602627
35,0.012851499952375889,0.0,0.9526373147964478,0.0028532445430755615
36,0.013415152207016945,0.0,0.9497060179710388,0.002986742416396737
37,0.013055513612926006,0.0,0.9502739310264587,0.00342448428273201
38,0.013314040377736092,0.0,0.953086256980896,0.002675364026799798
39,0.013141863979399204,0.0,0.9527004361152649,0.0026344233192503452
40,0.013230109587311745,0.0,0.9523482918739319,0.002848469652235508
41,0.012968456372618675,0.0,0.9557247757911682,0.0026829568669199944
42,0.013114693574607372,0.0,0.9485293626785278,0.003212497802451253
43,0.013089709915220737,0.0,0.9530701041221619,0.0031204300466924906
44,0.013037432916462421,0.0,0.9523276090621948,0.0028567814733833075
45,0.0131377549842,0.0,0.9535315036773682,0.0029287587385624647
46,0.013037723489105701,0.0,0.9538207054138184,0.0029400079511106014
47,0.01288570649921894,0.0,0.9559718370437622,0.0027278130874037743
48,0.012736332602798939,0.0,0.9527020454406738,0.0029801311902701855
49,0.012865617871284485,0.0,0.9509269595146179,0.003354773623868823
