epoch,seg_loss,val_f1_score,val_loss
0,0.006557775195688009,0.7896410226821899,0.00993353221565485
1,0.004168191459029913,0.81999272108078,0.008541007526218891
2,0.002814722014591098,0.8686484694480896,0.0061661978252232075
3,0.0023016207851469517,0.8900415301322937,0.0053075263276696205
4,0.0016511395806446671,0.9071139097213745,0.004494893830269575
5,0.00123303453437984,0.9218288064002991,0.0038145878352224827
6,0.0012683379463851452,0.9294166564941406,0.0034173186868429184
7,0.001357553293928504,0.9335425496101379,0.003212396753951907
8,0.0008781315991654992,0.9375360608100891,0.0031897977460175753
9,0.0007694567320868373,0.942438542842865,0.0030022517312318087
10,0.0007925776299089193,0.9471032619476318,0.0028533816803246737
11,0.0009772300254553556,0.945892333984375,0.002819178393110633
12,0.0007418200839310884,0.9452705383300781,0.003216192126274109
13,0.00103098526597023,0.9386529922485352,0.0031691764015704393
14,0.0008033866761252284,0.9451256394386292,0.0030823072884231806
15,0.001012055785395205,0.9473663568496704,0.0026829640846699476
16,0.0007085375837050378,0.9505359530448914,0.0028275446966290474
17,0.0007010868866927922,0.9497343301773071,0.002852767240256071
18,0.0007720739813521504,0.9494321942329407,0.0025715637020766735
19,0.0006416735704988241,0.9498270750045776,0.0031148733105510473
20,0.0006104072090238333,0.9550203680992126,0.002745401579886675
21,0.000707933388184756,0.9508165121078491,0.0031353894155472517
22,0.0006526183569803834,0.952945351600647,0.0027366415597498417
23,0.0007130960002541542,0.9478906393051147,0.0029602297581732273
24,0.000954599236138165,0.9494455456733704,0.002659599529579282
25,0.0007953190943226218,0.9519308805465698,0.002980399876832962
26,0.0006939764134585857,0.9558881521224976,0.0025004521012306213
27,0.0007204273715615273,0.9560778141021729,0.00244674040004611
28,0.0006656598998233676,0.9553799629211426,0.0026521440595388412
29,0.0007101894007064402,0.9510990977287292,0.0029148580506443977
30,0.0007033160654827952,0.9557033777236938,0.002673132810741663
31,0.0007121956441551447,0.9532044529914856,0.002931946190074086
32,0.0006039654836058617,0.9527910351753235,0.002865147776901722
33,0.0007133857579901814,0.9541298747062683,0.002767902333289385
34,0.000585796544328332,0.9567638039588928,0.0027232293505221605
35,0.0006975468131713569,0.9469768404960632,0.0030241331551223993
36,0.0007079601055011153,0.9517223834991455,0.003135428996756673
37,0.0005695720901712775,0.9537814259529114,0.0030881226994097233
38,0.0005770667921751738,0.9559290409088135,0.0027305094990879297
39,0.0006436394178308547,0.9547867774963379,0.002810605801641941
40,0.0005639700684696436,0.9562079310417175,0.0029375185258686543
41,0.0004940881044603884,0.9548152685165405,0.0030210616532713175
42,0.000507798045873642,0.9544612765312195,0.0030917038675397635
43,0.0007537874625995755,0.9535951018333435,0.0031644650734961033
44,0.0005931172054260969,0.952212393283844,0.0030449810437858105
45,0.0005184392211958766,0.9530244469642639,0.003341440111398697
46,0.0005143944872543216,0.9559835195541382,0.0029950146563351154
47,0.0005340398056432605,0.9560413956642151,0.0029354102443903685
48,0.00044945449917577207,0.9549632668495178,0.003203046740964055
49,0.000554894853848964,0.9546471238136292,0.0028520997148007154
