epoch,seg_loss,val_f1_score,val_loss
0,0.0052313730120658875,0.8010203242301941,0.008966563269495964
1,0.0034713968634605408,0.8688528537750244,0.006114723160862923
2,0.0029476420022547245,0.9076403379440308,0.004250195808708668
3,0.0017650536028668284,0.9268168807029724,0.0035416241735219955
4,0.0015844953013584018,0.9314789772033691,0.0033199165482074022
5,0.0014785658568143845,0.9406070709228516,0.0028205555863678455
6,0.0012618721229955554,0.9438443183898926,0.0028339929413050413
7,0.0009944654302671552,0.9507673382759094,0.0024939130526036024
8,0.0008826098055578768,0.9533231854438782,0.002529312390834093
9,0.0007311501540243626,0.9534472227096558,0.0025109699927270412
10,0.0008784132660366595,0.9555327296257019,0.002258425345644355
11,0.000698674179147929,0.9537696242332458,0.0025802163872867823
12,0.0006396939279511571,0.9552908539772034,0.002540244022384286
13,0.0007300451979972422,0.9523392915725708,0.0026375993620604277
14,0.0006942728068679571,0.9570764899253845,0.0024773222394287586
15,0.0010585669660940766,0.9485187530517578,0.0025629878509789705
16,0.000756177818402648,0.9510133862495422,0.002706174971535802
17,0.0008594784885644913,0.9460334777832031,0.0029453826136887074
18,0.000649533118121326,0.9559193849563599,0.0026124385185539722
19,0.0006246829871088266,0.9573552012443542,0.002679942874237895
20,0.0007248943438753486,0.9504770040512085,0.0027566778007894754
21,0.0006069951923564076,0.9556004405021667,0.002789505757391453
22,0.0006019817083142698,0.9561185836791992,0.0026377267204225063
23,0.0005968324840068817,0.9533413648605347,0.002662742044776678
24,0.0005426454590633512,0.9569741487503052,0.0025745166931301355
25,0.0006339689716696739,0.9573976397514343,0.002589334500953555
26,0.0005770536954514682,0.9589895606040955,0.002405925188213587
27,0.0006425667088478804,0.9492465853691101,0.0031774309463799
28,0.0006240196526050568,0.9523377418518066,0.00275414134375751
29,0.0005564738530665636,0.9579735994338989,0.002588227391242981
30,0.0005731306737288833,0.9560632705688477,0.0027591846883296967
31,0.00047047599218785763,0.957146942615509,0.002754044719040394
32,0.00048659229651093483,0.9577126502990723,0.0029113045893609524
33,0.0005055088549852371,0.9576876163482666,0.002706334227696061
34,0.0005417490610852838,0.954861044883728,0.002733994508162141
35,0.0005918038659729064,0.955628514289856,0.0029035736806690693
36,0.0005511181661859155,0.9579491019248962,0.0024801716208457947
37,0.0006209826096892357,0.9548585414886475,0.0028164153918623924
38,0.0005435849307104945,0.9565969705581665,0.002881703432649374
39,0.0005120749119669199,0.9564258456230164,0.0028798552230000496
40,0.000506435171701014,0.9532188177108765,0.003168499795719981
41,0.0005251404945738614,0.9511420130729675,0.0029601645655930042
42,0.0004961981321685016,0.9561486840248108,0.0029306109063327312
43,0.0004439018666744232,0.951491117477417,0.0033856991212815046
44,0.0005985329626128078,0.953239917755127,0.003002622863277793
45,0.0005014533526264131,0.9564166069030762,0.0030344657134264708
46,0.00042004435090348125,0.9581950306892395,0.0031134330201894045
47,0.0004827425873372704,0.9565616846084595,0.002794683212414384
48,0.00039893342182040215,0.9563772082328796,0.0030098450370132923
49,0.00046889967052266,0.9552016258239746,0.003111202735453844
