epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.2028343379497528,0.0,0.0,0.013894605450332165
1,0.1272791028022766,0.0,0.7286837697029114,0.012461421079933643
2,0.1124659925699234,0.0,0.7455508708953857,0.011721032671630383
3,0.10940178483724594,0.0,0.7477597594261169,0.011273926123976707
4,0.10498921573162079,0.0,0.7499045133590698,0.011088130064308643
5,0.10564468055963516,0.0,0.7511091828346252,0.01107800379395485
6,0.10248647630214691,0.0,0.7512052655220032,0.01132838986814022
7,0.09967866539955139,0.0,0.7508729100227356,0.01149361114948988
8,0.09764326363801956,0.0,0.7529724836349487,0.011315272189676762
9,0.09588095545768738,0.0,0.7561013698577881,0.01110562589019537
10,0.09495159983634949,0.0,0.7587318420410156,0.010943949222564697
11,0.09394539892673492,0.0,0.759864866733551,0.010883540846407413
12,0.09281119704246521,0.0,0.7605746388435364,0.010871383361518383
13,0.09168599545955658,0.0,0.7612102627754211,0.010788992047309875
14,0.09099453687667847,0.0,0.7531890273094177,0.010954979807138443
15,0.08974641561508179,0.0,0.753740668296814,0.010942553170025349
16,0.08905496448278427,0.0,0.7532382011413574,0.011026386171579361
17,0.08879603445529938,0.0,0.754473865032196,0.010788697749376297
18,0.08772189170122147,0.0,0.7563449740409851,0.01094115525484085
19,0.08765235543251038,0.0,0.7577692866325378,0.01087177637964487
20,0.08716052025556564,0.0,0.7590173482894897,0.010781051591038704
21,0.08660770952701569,0.0,0.7590091228485107,0.010761183686554432
22,0.08637113869190216,0.0,0.7603655457496643,0.010648990981280804
23,0.08593820780515671,0.0,0.7606434226036072,0.010707139037549496
