epoch,seg_loss,val_f1_score,val_loss
0,0.0464731901884079,2.0657610377838864e-07,1.2179969549179077
1,0.024866370484232903,0.02623206190764904,4.1201090812683105
2,0.018625572323799133,0.03993257135152817,2.315138101577759
3,0.015300566330552101,0.024646369740366936,5.013680934906006
4,0.012780174612998962,0.02336660958826542,6.334433078765869
5,0.010038544423878193,0.022924931719899178,7.204860687255859
6,0.010755231603980064,0.02416987717151642,6.130555152893066
7,0.010569659993052483,0.7291479110717773,0.01566391997039318
8,0.010169558227062225,0.7291349172592163,0.015937160700559616
9,0.008395446464419365,0.025692619383335114,3.998931884765625
10,0.009113740175962448,0.024835091084241867,4.5142059326171875
11,0.010383747518062592,0.02588285133242607,3.4388110637664795
12,0.012268971651792526,0.030567452311515808,1.3321664333343506
13,0.009132549166679382,0.03389645740389824,0.9615899920463562
14,0.007964571006596088,0.7673411965370178,0.027010973542928696
15,0.009040329605340958,0.8022550940513611,0.01146308146417141
16,0.010151737369596958,0.7963243722915649,0.015176723711192608
17,0.006819403730332851,0.8006524443626404,0.011760852299630642
18,0.007350908126682043,0.8111496567726135,0.011393187567591667
19,0.007030026521533728,0.8256508111953735,0.010321875102818012
20,0.006747654639184475,0.830263614654541,0.01023573987185955
21,0.008274544961750507,0.8228974938392639,0.010880495421588421
22,0.0049132658168673515,0.8336154818534851,0.010183429345488548
23,0.005486760288476944,0.8233058452606201,0.011285480111837387
24,0.006293049082159996,0.8389852643013,0.009916759096086025
25,0.004516497254371643,0.8333811163902283,0.010902756825089455
26,0.005572391673922539,0.8447231650352478,0.009851684793829918
27,0.004247117787599564,0.8435729146003723,0.009857602417469025
28,0.005804399028420448,0.8456249833106995,0.01017371192574501
29,0.004793341737240553,0.8584892153739929,0.008755660615861416
30,0.004985341336578131,0.8558245301246643,0.009137170389294624
31,0.004280921071767807,0.8588752150535583,0.008834952488541603
32,0.005901790224015713,0.8591902852058411,0.00931949820369482
33,0.004823533818125725,0.8688905239105225,0.008353018201887608
34,0.005007162224501371,0.8633526563644409,0.009004401043057442
35,0.005525522865355015,0.8600088357925415,0.009082058444619179
36,0.00463630398735404,0.8573093414306641,0.009640643373131752
37,0.006127581931650639,0.8719014525413513,0.008774062618613243
38,0.004600306507200003,0.872040331363678,0.008464009501039982
39,0.005146278999745846,0.8684259653091431,0.008600044995546341
40,0.004991195630282164,0.8728340268135071,0.00859733298420906
41,0.004470685962587595,0.8761779069900513,0.007747857365757227
42,0.006334119476377964,0.8704779744148254,0.008507881313562393
43,0.004128244239836931,0.8757115602493286,0.007655569352209568
44,0.005331162363290787,0.880584716796875,0.007794875651597977
45,0.004439764656126499,0.8787009716033936,0.007866768166422844
46,0.003559326520189643,0.8805862069129944,0.0074744136072695255
47,0.003969600424170494,0.8817622065544128,0.008216221816837788
48,0.004082264378666878,0.880128026008606,0.008215175941586494
49,0.003883718978613615,0.876599907875061,0.008864829316735268
50,0.0042663076892495155,0.8801771402359009,0.008228396996855736
51,0.005167145282030106,0.8790017366409302,0.008437484502792358
52,0.004212426021695137,0.8851147294044495,0.007552087306976318
53,0.004151537083089352,0.8855606913566589,0.00879916176199913
54,0.00405555684119463,0.8775145411491394,0.009012792259454727
55,0.003920530900359154,0.8805320858955383,0.008711102418601513
56,0.005189438816159964,0.8829880356788635,0.00878094881772995
57,0.003821177640929818,0.874254584312439,0.008828327059745789
58,0.003923922777175903,0.8699369430541992,0.010114976204931736
59,0.003780473256483674,0.8803439736366272,0.00877956673502922
60,0.0059868390671908855,0.8824902772903442,0.008684341795742512
61,0.003706509480252862,0.8753688335418701,0.009420271031558514
62,0.004040100611746311,0.8687139749526978,0.011036725714802742
63,0.0037789084017276764,0.872654914855957,0.010179420933127403
64,0.0033129954244941473,0.8818336129188538,0.008814023807644844
65,0.0030561601743102074,0.8806891441345215,0.00912044569849968
66,0.003371644299477339,0.8810017108917236,0.008836478926241398
67,0.004083640873432159,0.8848393559455872,0.008649319410324097
68,0.0039329263381659985,0.8880969882011414,0.0078000640496611595
69,0.002866859082132578,0.874808132648468,0.009780350141227245
70,0.004582650028169155,0.8775262832641602,0.010362938046455383
71,0.003015538677573204,0.8852704763412476,0.00802217610180378
72,0.003924061544239521,0.8836164474487305,0.008976714685559273
73,0.002745837438851595,0.8763075470924377,0.009111604653298855
74,0.0036532243248075247,0.8742229342460632,0.010494309477508068
75,0.0034279522951692343,0.875844419002533,0.009886589832603931
76,0.004285475239157677,0.8861818313598633,0.00911867804825306
77,0.003108235541731119,0.8888253569602966,0.008225916884839535
78,0.0028087696991860867,0.8687200546264648,0.011236647143959999
79,0.002611088566482067,0.8831639885902405,0.009243154898285866
80,0.0028234347701072693,0.8925612568855286,0.008256751112639904
81,0.0024959584698081017,0.8880460262298584,0.008806494995951653
82,0.0034164716489613056,0.8794024586677551,0.010258749127388
83,0.001940462738275528,0.8663884401321411,0.01206517219543457
84,0.002523341216146946,0.8917914032936096,0.008344178088009357
85,0.00244606239721179,0.8966827988624573,0.008018718101084232
86,0.0027158274315297604,0.8921170830726624,0.008474118076264858
87,0.0018559666350483894,0.8888001441955566,0.009908678941428661
88,0.0021869877818971872,0.8912387490272522,0.009815938770771027
89,0.002459027571603656,0.8948204517364502,0.00863368809223175
90,0.0028434796258807182,0.879502534866333,0.010510181076824665
91,0.0026550916954874992,0.8945192694664001,0.00853834580630064
92,0.002162130316719413,0.8937669396400452,0.008380644954741001
93,0.003647981211543083,0.8978134393692017,0.007931934669613838
94,0.0024182391352951527,0.8966219425201416,0.008213833905756474
95,0.0026036128401756287,0.8939433693885803,0.00849942583590746
96,0.0022488636896014214,0.895933210849762,0.009430451318621635
97,0.0019257188541814685,0.9010843634605408,0.007632789202034473
98,0.002242103684693575,0.897040843963623,0.00849057175219059
