epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.23448795080184937,0.03252909332513809,0.532775342464447,0.028124067932367325
1,0.1789378672838211,0.023945603519678116,0.44362473487854004,0.04688705876469612
2,0.15048475563526154,0.020765891298651695,0.4691678583621979,0.04151540994644165
3,0.13876992464065552,0.018463168293237686,0.6311337947845459,0.022967418655753136
4,0.12800762057304382,0.01692913845181465,0.6877432465553284,0.01774042658507824
5,0.12157202512025833,0.016042008996009827,0.7211833596229553,0.015255209989845753
6,0.11319668591022491,0.015444228425621986,0.7399459481239319,0.013819925487041473
7,0.11159772425889969,0.014114683493971825,0.7543500661849976,0.012843482196331024
8,0.106264129281044,0.013865011744201183,0.7597407698631287,0.012638839893043041
9,0.10936237871646881,0.013130244798958302,0.7739827632904053,0.01170674990862608
10,0.10586684197187424,0.012597313150763512,0.7801373600959778,0.011499067768454552
11,0.10553357005119324,0.012366882525384426,0.7808331847190857,0.011526188813149929
12,0.10395496338605881,0.01129946019500494,0.7919101715087891,0.010719715617597103
13,0.10151194036006927,0.011395488865673542,0.7973671555519104,0.010612627491354942
14,0.10098117589950562,0.011057422496378422,0.7997878193855286,0.010554884560406208
15,0.10191352665424347,0.010413132607936859,0.8097453117370605,0.01005156897008419
16,0.09909570217132568,0.00969638954848051,0.8078770041465759,0.01004495657980442
17,0.09997664391994476,0.010895890183746815,0.8133566975593567,0.010000912472605705
18,0.09650346636772156,0.009750346653163433,0.8216536045074463,0.009609599597752094
19,0.09768907725811005,0.009178397245705128,0.8221357464790344,0.009804552420973778
20,0.09397996962070465,0.0089658722281456,0.8259040713310242,0.009468065574765205
21,0.09289272129535675,0.010154813528060913,0.8308321237564087,0.009245985187590122
22,0.0945003479719162,0.009210131131112576,0.8301820755004883,0.009291711263358593
23,0.09369591623544693,0.008196316659450531,0.8322257995605469,0.009331641718745232
24,0.09194904565811157,0.007914198562502861,0.8365383744239807,0.008953964337706566
25,0.09494562447071075,0.007752257399260998,0.838823139667511,0.00850101001560688
26,0.09210463613271713,0.007903973571956158,0.834955632686615,0.009191649034619331
27,0.0918048694729805,0.007229034788906574,0.8417240381240845,0.00883606355637312
28,0.09323331713676453,0.0068223970010876656,0.8464373350143433,0.00863701943308115
29,0.09155063331127167,0.006979193538427353,0.8446117043495178,0.008735360577702522
30,0.09242597222328186,0.0074348836205899715,0.8496401906013489,0.00839083082973957
31,0.08853991329669952,0.0054535893723368645,0.8460504412651062,0.00869823805987835
32,0.09028732776641846,0.005468236282467842,0.8498455286026001,0.008530537597835064
33,0.09122338145971298,0.006086020730435848,0.8486920595169067,0.008827121928334236
34,0.09135836362838745,0.005197641905397177,0.8526260256767273,0.008417194709181786
35,0.0889173373579979,0.005825872533023357,0.8514201641082764,0.008591869845986366
