epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.08638297021389008,0.012343385256826878,0.6098006367683411,0.015680203214287758
1,0.06934046745300293,0.007380806840956211,0.7353528141975403,0.012457416392862797
2,0.0622464194893837,0.005859145894646645,0.7620401382446289,0.012287497520446777
3,0.0581352673470974,0.005283246282488108,0.7729785442352295,0.012436150573194027
4,0.05501005798578262,0.005107097327709198,0.7669957280158997,0.01289842464029789
5,0.05284196138381958,0.004001524765044451,0.784509003162384,0.012497371062636375
6,0.051442891359329224,0.0033443805295974016,0.8042498826980591,0.011736440472304821
7,0.049593523144721985,0.003386518219485879,0.7973001599311829,0.012118811719119549
8,0.04828877002000809,0.003321185242384672,0.7929458618164062,0.01261871587485075
9,0.04680144786834717,0.003503947053104639,0.7772154808044434,0.013488849624991417
10,0.04568009823560715,0.00332978880032897,0.7951472401618958,0.012922471389174461
11,0.04501436650753021,0.003097165608778596,0.815568745136261,0.01233360543847084
12,0.044465579092502594,0.003076157532632351,0.8113870620727539,0.012901721522212029
13,0.04401863366365433,0.0026701451279222965,0.8313093781471252,0.011547924019396305
14,0.04392114281654358,0.0027376562356948853,0.7953148484230042,0.0145972715690732
15,0.043392885476350784,0.0023288028314709663,0.8365398645401001,0.010820673778653145
16,0.04285459592938423,0.002757922513410449,0.8211241364479065,0.01251045148819685
17,0.04273296892642975,0.0025556304026395082,0.8335291743278503,0.011837948113679886
18,0.04196660965681076,0.0024888748303055763,0.8298751711845398,0.013019909150898457
19,0.041791100054979324,0.0026549985632300377,0.8073861002922058,0.014405508525669575
20,0.044477224349975586,0.002402340527623892,0.8533344864845276,0.010122288018465042
21,0.04101032391190529,0.002490221755579114,0.8473597764968872,0.010969514027237892
22,0.04092361778020859,0.0023731475230306387,0.8281884789466858,0.01198721956461668
23,0.039619430899620056,0.002500527538359165,0.8495749235153198,0.010602230206131935
24,0.03924521803855896,0.0024066432379186153,0.8621930480003357,0.010512614622712135
25,0.038978349417448044,0.0026674189139157534,0.8518996834754944,0.012177960947155952
26,0.03821152448654175,0.002572648925706744,0.8503681421279907,0.012938005849719048
27,0.03869450092315674,0.0025058789178729057,0.8406294584274292,0.011110496707260609
28,0.03747707977890968,0.0022890556138008833,0.8550090789794922,0.01124593522399664
29,0.037653159350156784,0.0020527378655970097,0.8703727722167969,0.008783498778939247
30,0.03725383058190346,0.0020394744351506233,0.8566278219223022,0.010743046179413795
31,0.03695254400372505,0.0023829834535717964,0.8478465676307678,0.012692660093307495
32,0.03616805374622345,0.0022918805480003357,0.8755839467048645,0.009634584188461304
33,0.035904791206121445,0.0026687958743423223,0.8689922094345093,0.010126116685569286
34,0.03600357472896576,0.0023107368033379316,0.8714450597763062,0.010463988408446312
35,0.03601482883095741,0.002423324156552553,0.8494123816490173,0.011435216292738914
36,0.03539830073714256,0.0021025463938713074,0.8712783455848694,0.010416124016046524
37,0.034911707043647766,0.002290789969265461,0.8716955184936523,0.010929664596915245
38,0.03457879647612572,0.002290976932272315,0.8692370057106018,0.011236866936087608
39,0.03578690439462662,0.0023504099808633327,0.8163394927978516,0.015530223958194256
40,0.03588647395372391,0.0023474085610359907,0.8629875183105469,0.009863142855465412
41,0.03510385751724243,0.0021207290701568127,0.8619803786277771,0.01126181147992611
42,0.035041432827711105,0.00211802264675498,0.8714373707771301,0.01015306357294321
43,0.03497418761253357,0.002121956320479512,0.8675583004951477,0.010340943932533264
44,0.03490898758172989,0.0021161739714443684,0.8726649284362793,0.010146195068955421
45,0.03538798913359642,0.0022491924464702606,0.8693323135375977,0.00994898471981287
46,0.03489968925714493,0.0020130204502493143,0.8827782273292542,0.00883529894053936
47,0.03478846698999405,0.001958478707820177,0.8795010447502136,0.009390795603394508
48,0.03828348219394684,0.002777496352791786,0.8478632569313049,0.010245098732411861
49,0.03613695129752159,0.0020694939885288477,0.8702595829963684,0.010047857649624348
50,0.035426899790763855,0.00197897688485682,0.8822872042655945,0.008982946164906025
51,0.03462405875325203,0.0020176132675260305,0.8870112895965576,0.008262940682470798
52,0.03390179201960564,0.0020168572664260864,0.8926424980163574,0.007865036837756634
53,0.03432805836200714,0.0019159031799063087,0.8805269598960876,0.009124534204602242
54,0.03353573754429817,0.0020199702121317387,0.8753719329833984,0.010493047535419464
55,0.03344932571053505,0.002120300894603133,0.8297305107116699,0.016700368374586105
56,0.03280524164438248,0.0018804980209097266,0.8753483891487122,0.00977485440671444
