epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.20514369010925293,0.02319209650158882,0.2889604866504669,0.023178230971097946
1,0.15632422268390656,0.018760036677122116,0.5524406433105469,0.018343375995755196
2,0.11930296570062637,0.015113492496311665,0.6783876419067383,0.014787986874580383
3,0.12071042507886887,0.01671965979039669,0.523429274559021,0.018057584762573242
4,0.10463902354240417,0.014085682108998299,0.5822370052337646,0.016344701871275902
5,0.09842420369386673,0.012984300963580608,0.6171035170555115,0.015595856122672558
6,0.09521053731441498,0.012475944124162197,0.5844858288764954,0.016121022403240204
7,0.09355005621910095,0.011823519133031368,0.6646537780761719,0.014034949243068695
8,0.09192924201488495,0.011685253120958805,0.6718556880950928,0.0136969443410635
9,0.09081520885229111,0.010951926000416279,0.6494739055633545,0.014233842492103577
10,0.10387451946735382,0.012551851570606232,0.5849509239196777,0.015640851110219955
11,0.08971165120601654,0.01038582157343626,0.5874357223510742,0.015795482322573662
12,0.08701983094215393,0.010220872238278389,0.603689968585968,0.015514284372329712
13,0.08600906282663345,0.009960289113223553,0.6410841345787048,0.01454082876443863
14,0.08575897663831711,0.009619111195206642,0.6690219640731812,0.013827512040734291
15,0.08528641611337662,0.009268422611057758,0.6842718720436096,0.013441270217299461
16,0.08452889323234558,0.008969408459961414,0.6964254975318909,0.0131063312292099
17,0.08379519730806351,0.008666488341987133,0.7064639329910278,0.01284449826925993
18,0.08312563598155975,0.008352885954082012,0.7170579433441162,0.012578045949339867
19,0.08249625563621521,0.008053918369114399,0.7267264127731323,0.012331967242062092
20,0.08192040026187897,0.007758516818284988,0.734844982624054,0.012137418612837791
21,0.08133304864168167,0.007456140127032995,0.7390546798706055,0.01206710934638977
22,0.08073611557483673,0.007165866903960705,0.742587685585022,0.012005032040178776
23,0.08020757883787155,0.006895469967275858,0.7450961470603943,0.011955475434660912
24,0.0797480046749115,0.006642806343734264,0.7478578090667725,0.011890476569533348
25,0.07930539548397064,0.006427751388400793,0.7496845126152039,0.011873028241097927
26,0.07888904213905334,0.006300827022641897,0.7483038306236267,0.011949770152568817
27,0.07852356880903244,0.006288702599704266,0.7500662207603455,0.011923147365450859
28,0.07829166203737259,0.00649474561214447,0.7638406157493591,0.011420337483286858
29,0.07814783602952957,0.006711005233228207,0.7941299080848694,0.010247902944684029
30,0.07759915292263031,0.0061815413646399975,0.8074293732643127,0.009803886525332928
31,0.07703863084316254,0.005758951418101788,0.8115031719207764,0.009715160354971886
32,0.07651527971029282,0.005428665783256292,0.8128345012664795,0.009715158492326736
33,0.07604935765266418,0.005159782711416483,0.8142666220664978,0.00967536959797144
