epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.0,0.04275927320122719,0.33078810572624207,0.10149842500686646
1,0.0,0.030161526054143906,0.32199981808662415,0.0901661068201065
2,0.0,0.030045676976442337,0.398544579744339,0.0590878501534462
3,0.0,0.029059581458568573,0.5096979737281799,0.03808378428220749
4,0.0,0.022297732532024384,0.6532132625579834,0.021409105509519577
5,0.0,0.02246876433491707,0.6260195374488831,0.02578582428395748
6,0.0,0.021995507180690765,0.6868654489517212,0.02017088048160076
7,0.0,0.020311012864112854,0.6973187327384949,0.019177241250872612
8,0.0,0.02025873400270939,0.7389214634895325,0.015660379081964493
9,0.0,0.0227220319211483,0.7629122138023376,0.01374930702149868
10,0.0,0.021880436688661575,0.7832449078559875,0.012379711493849754
11,0.0,0.015791049227118492,0.7821646928787231,0.01274524349719286
12,0.0,0.019118551164865494,0.7795170545578003,0.013722342438995838
13,0.0,0.016430547460913658,0.7928049564361572,0.012257636524736881
14,0.0,0.015273733995854855,0.8120826482772827,0.011048402637243271
15,0.0,0.016669409349560738,0.7797892093658447,0.014100943692028522
16,0.0,0.015821002423763275,0.8100371360778809,0.011538823135197163
17,0.0,0.016810216009616852,0.8158270716667175,0.01100042276084423
18,0.0,0.011422235518693924,0.8211167454719543,0.010700410231947899
19,0.0,0.015198173932731152,0.8254286646842957,0.010573445819318295
20,0.0,0.012243064120411873,0.8308308720588684,0.010078033432364464
21,0.0,0.018153350800275803,0.830360472202301,0.010308576747775078
22,0.0,0.011806868016719818,0.8381575345993042,0.00942965317517519
23,0.0,0.012695449404418468,0.8436803817749023,0.009203547611832619
24,0.0,0.010332419537007809,0.8469831347465515,0.009141601622104645
25,0.0,0.01141059584915638,0.8549932241439819,0.008361642248928547
26,0.0,0.010960616171360016,0.8406071662902832,0.00973379984498024
27,0.0,0.01010034792125225,0.8478943705558777,0.009076028130948544
28,0.0,0.013903604820370674,0.8561000227928162,0.008507443591952324
29,0.0,0.0108412504196167,0.8554970622062683,0.008400103077292442
30,0.0,0.007999589666724205,0.8437530994415283,0.009704421274363995
31,0.0,0.007265900261700153,0.8463169932365417,0.009630410932004452
32,0.0,0.010086851194500923,0.8610039949417114,0.008075193502008915
33,0.0,0.00695950910449028,0.8559281229972839,0.008911609649658203
34,0.0,0.005385460332036018,0.8637859225273132,0.008349322713911533
35,0.0,0.007512158714234829,0.8630697131156921,0.008288227021694183
36,0.0,0.006724967621266842,0.8634220957756042,0.008606938645243645
