epoch,seg_loss,val_f1_score,val_loss
47,0.0010531059233471751,0.8690118789672852,0.011215871199965477
48,0.0009241667576134205,0.8449879884719849,0.015065210871398449
49,0.0008100508712232113,0.8878496289253235,0.009761562570929527
50,0.0007497780025005341,0.8771693110466003,0.011389235034584999
51,0.0008122827857732773,0.8777931332588196,0.01161904539912939
52,0.0007812221883796155,0.8746176362037659,0.012114958837628365
53,0.0007289991481229663,0.8812404870986938,0.010836283676326275
54,0.0007709908531978726,0.859935998916626,0.014176967553794384
55,0.004052187316119671,0.8624155521392822,0.00826824177056551
56,0.0011665592901408672,0.8729898929595947,0.008301240392029285
57,0.000827388372272253,0.8743143677711487,0.010123242624104023
58,0.0008442391408607364,0.8836756348609924,0.009796787053346634
59,0.0009254940669052303,0.8862167596817017,0.009897874668240547
60,0.0007627763552591205,0.885702908039093,0.010919702239334583
61,0.0006546253571286798,0.8820837140083313,0.011966133490204811
62,0.0005875296774320304,0.8792359232902527,0.013142039999365807
63,0.000600889790803194,0.8734263181686401,0.01404216606169939
64,0.0005303957732394338,0.8713583946228027,0.01434110663831234
65,0.0005954467924311757,0.8724826574325562,0.014571298845112324
66,0.0005125828320160508,0.8702924847602844,0.014778891578316689
67,0.000515824300237,0.8680503964424133,0.01530254166573286
68,0.0005248404340818524,0.8667232990264893,0.015653904527425766
69,0.0006868523778393865,0.86949622631073,0.015284428372979164
70,0.0006713627371937037,0.8617053031921387,0.016266053542494774
71,0.0006015684921294451,0.8636736273765564,0.016214245930314064
72,0.0005927589954808354,0.86203932762146,0.017126547172665596
73,0.0005708569660782814,0.872379720211029,0.015200773254036903
74,0.0008907609153538942,0.8470838069915771,0.015329715795814991
75,0.0008638803265057504,0.8828227519989014,0.009982669726014137
76,0.0006583785871043801,0.8745591640472412,0.012288166210055351
77,0.0006948438240215182,0.8691993355751038,0.011851673014461994
78,0.0007164255948737264,0.8594746589660645,0.013871515169739723
79,0.0006690123118460178,0.8729332685470581,0.012204364873468876
80,0.0005442858091555536,0.876785397529602,0.012380803003907204
81,0.0005692840786650777,0.8836922645568848,0.011180625297129154
82,0.0005693972343578935,0.8844269514083862,0.011358079500496387
83,0.0006284414557740092,0.88359135389328,0.011595180258154869
84,0.0005870440509170294,0.8817792534828186,0.012004086747765541
85,0.0004952054587192833,0.8848906755447388,0.011427889578044415
86,0.000503955758176744,0.887496829032898,0.012189414352178574
87,0.00043736735824495554,0.8801742196083069,0.01424427516758442
88,0.00038217703695409,0.8786141872406006,0.014776485040783882
89,0.00034573167795315385,0.8781011700630188,0.015125316567718983
90,0.0003220686048734933,0.8812458515167236,0.014902377501130104
91,0.0003248696157243103,0.8823782205581665,0.014836309477686882
92,0.00037181738298386335,0.8827881217002869,0.014684364199638367
93,0.00039179492159746587,0.8788520097732544,0.014975616708397865
94,0.00046318292152136564,0.8640872240066528,0.015074752271175385
95,0.0006593356374651194,0.8834765553474426,0.012478303164243698
96,0.0004517732304520905,0.8847315311431885,0.012706967070698738
97,0.0006599823827855289,0.8766751885414124,0.014506189152598381
98,0.0007011817651800811,0.8651787042617798,0.01713285967707634
99,0.00045466190204024315,0.8724626898765564,0.016456900164484978
