epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.05086178705096245,0.026575256139039993,0.8475199341773987,0.02518909052014351
1,0.041774019598960876,0.025157999247312546,0.7559943795204163,0.053132593631744385
2,0.037701576948165894,0.02305285632610321,0.8703999519348145,0.019928965717554092
3,0.035397227853536606,0.02175481617450714,0.9657872319221497,0.00860851164907217
4,0.04611562564969063,0.022960910573601723,0.9245760440826416,0.01702999323606491
5,0.03729379177093506,0.021392695605754852,0.9710008502006531,0.008593060076236725
6,0.03433288261294365,0.020083751529455185,0.9761902689933777,0.008149447850883007
7,0.03259711340069771,0.01984185166656971,0.9780809879302979,0.008282823488116264
8,0.032097525894641876,0.020293816924095154,0.9778812527656555,0.008552308194339275
9,0.03086119331419468,0.019856717437505722,0.9765564799308777,0.008234125562012196
10,0.030540501698851585,0.019873065873980522,0.9759963750839233,0.008198394440114498
11,0.03016030788421631,0.019726639613509178,0.9751741886138916,0.008026986382901669
12,0.0298828836530447,0.01981983333826065,0.9756128787994385,0.007938122376799583
13,0.029649004340171814,0.019864490255713463,0.9744105935096741,0.008629022166132927
14,0.028942713513970375,0.019478872418403625,0.9745155572891235,0.00843808613717556
15,0.02885221131145954,0.01954946666955948,0.9774363040924072,0.007369627710431814
16,0.02812495268881321,0.019541345536708832,0.9740434885025024,0.009199598804116249
17,0.027710312977433205,0.019455207511782646,0.9722967743873596,0.008925290778279305
18,0.027800487354397774,0.019619092345237732,0.9736318588256836,0.00891681108623743
19,0.027372784912586212,0.019786933436989784,0.9743960499763489,0.008510546758770943
