epoch,noise_loss,seg_loss,val_f1_score,val_loss
0,0.06793572753667831,0.04660722240805626,0.72325199842453,0.037159908562898636
1,0.06781283766031265,0.04388730973005295,0.7144132256507874,0.04119802638888359
2,0.06480737775564194,0.04147995263338089,0.7763349413871765,0.034993529319763184
3,0.06421470642089844,0.0389045886695385,0.7878474593162537,0.03350120410323143
4,0.06340137869119644,0.03759053349494934,0.8006227016448975,0.02613234892487526
5,0.06342285126447678,0.03517037630081177,0.8323855400085449,0.023151196539402008
6,0.06225810572504997,0.033821530640125275,0.927532434463501,0.01653066650032997
7,0.06181694194674492,0.03536609560251236,0.9301449060440063,0.016198741272091866
8,0.05986262485384941,0.03538946062326431,0.9666730165481567,0.013973690569400787
9,0.059282105416059494,0.03512674570083618,0.963029682636261,0.01258085947483778
10,0.05919674038887024,0.033706218004226685,0.941105306148529,0.014225575141608715
11,0.058816492557525635,0.035176925361156464,0.8852787017822266,0.01797315664589405
12,0.058471787720918655,0.035164251923561096,0.8640120625495911,0.017047086730599403
13,0.05796782299876213,0.034011080861091614,0.9761189222335815,0.012703719548881054
14,0.057586222887039185,0.03262694180011749,0.9173530340194702,0.015024913474917412
15,0.05665363371372223,0.03316069766879082,0.8791477680206299,0.016755416989326477
16,0.05716698244214058,0.03504098951816559,0.9051926732063293,0.015765953809022903
17,0.057430192828178406,0.03223109990358353,0.898249089717865,0.01590702310204506
18,0.056544166058301926,0.03388948738574982,0.8904375433921814,0.016867900267243385
19,0.05774146690964699,0.03192465752363205,0.8885873556137085,0.017231013625860214
